Sample in Buffer,Sample in Window,TRIGGER,u_FFT_Top/ram_addr_write[12:0],u_FFT_Top/<const0>_1,u_FFT_Top/<const0>_2,u_FFT_Top/ram_addr_read[12:0],u_FFT_Top/<const0>_3,u_FFT_Top/<const0>,u_FFT_Top/ram_data_in[31:0],u_FFT_Top/ram_data_out[31:0],u_FFT_Top/s_axis_data_tdata[31:0],u_FFT_Top/fft_256_data_out[31:0],u_FFT_Top/fft_16_data_out_1[31:0],u_FFT_Top/fft_16_data_out[31:0],u_FFT_Top/fft_16_valid_out
1149,1149,0,0a65,0,0,0000,0,0,fd32fef7,116ef3b3,0159015d,fcc5ffc2,00000000,00000000,0
1150,1150,0,0a65,0,0,0000,0,0,fd32fef7,116ef3b3,0159015d,fb8dfe99,00000000,00000000,0
1151,1151,0,0a65,0,0,0000,0,0,fd32fef7,116ef3b3,0159015d,fb15fc4c,00000000,00000000,0
1152,1152,0,0a65,0,0,0000,0,0,fd32fef7,116ef3b3,0159015d,fe46fda0,00000000,00000000,0
1153,1153,0,0a65,0,0,0000,0,0,fd32fef7,116ef3b3,0159015d,fc3b033f,00000000,00000000,0
1154,1154,0,0a65,0,0,0000,0,0,fd32fef7,116ef3b3,0159015d,ef69e908,00000000,00000000,0
1155,1155,0,0a6e,0,0,0000,0,0,ef69e908,116ef3b3,ff000196,ec4a0534,00000000,00000000,0
1156,1156,0,0a6f,0,0,0000,0,0,ec4a0534,116ef3b3,ff000196,ec4a0534,00000000,00000000,0
1157,1157,0,0a6f,0,0,0000,0,0,ec4a0534,116ef3b3,ff000196,ec4a0534,00000000,00000000,0
1158,1158,0,0a6f,0,0,0000,0,0,ec4a0534,116ef3b3,ff000196,ec4a0534,00000000,00000000,0
1159,1159,0,0a6f,0,0,0000,0,0,ec4a0534,116ef3b3,ff000196,ec4a0534,00000000,00000000,0
1160,1160,0,0a6f,0,0,0000,0,0,ec4a0534,116ef3b3,ff000196,ec4a0534,00000000,00000000,0
1161,1161,0,0a6f,0,0,0000,0,0,ec4a0534,116ef3b3,ff000196,ec4a0534,00000000,00000000,0
1162,1162,0,0a6f,0,0,0000,0,0,ec4a0534,116ef3b3,ff000196,ec4a0534,00000000,00000000,0
1163,1163,0,0a6f,0,0,0000,0,0,ec4a0534,116ef3b3,ff000196,ec4a0534,00000000,00000000,0
1164,1164,0,0a6f,0,0,0000,0,0,ec4a0534,116ef3b3,ff000196,ec4a0534,00000000,00000000,0
1165,1165,0,0a6f,0,0,0000,0,0,ec4a0534,116ef3b3,ff000196,ec4a0534,00000000,00000000,0
1166,1166,0,0a6f,0,0,0000,0,0,ec4a0534,116ef3b3,ff000196,fdd010f6,00000000,00000000,0
1167,1167,0,0a6f,0,0,0000,0,0,ec4a0534,116ef3b3,ff000196,07a80a76,00000000,00000000,0
1168,1168,0,0a6f,0,0,0000,0,0,ec4a0534,116ef3b3,ff000196,ffe10010,00000000,00000000,0
1169,1169,0,0a6f,0,0,0000,0,0,ec4a0534,116ef3b3,ff000196,00510091,00000000,00000000,0
1170,1170,0,0a6f,0,0,0000,0,0,ec4a0534,116ef3b3,ff000196,ff2a0444,00000000,00000000,0
1171,1171,0,0a6f,0,0,0000,0,0,ec4a0534,116ef3b3,ff000196,02dd006a,00000000,00000000,0
1172,1172,0,0a6f,0,0,0000,0,0,ec4a0534,116ef3b3,ff000196,002d03e6,00000000,00000000,0
1173,1173,0,0a6f,0,0,0000,0,0,ec4a0534,116ef3b3,ff000196,e642f898,00000000,00000000,0
1174,1174,0,0a6f,0,0,0000,0,0,ec4a0534,116ef3b3,ff000196,fd00fed4,00000000,00000000,0
1175,1175,0,0a78,0,0,0000,0,0,fd00fed4,116ef3b3,001ffc50,fed90238,00000000,00000000,0
1176,1176,0,0a79,0,0,0000,0,0,fed90238,116ef3b3,001ffc50,fed90238,00000000,00000000,0
1177,1177,0,0a79,0,0,0000,0,0,fed90238,116ef3b3,001ffc50,fed90238,00000000,00000000,0
1178,1178,0,0a79,0,0,0000,0,0,fed90238,116ef3b3,001ffc50,fed90238,00000000,00000000,0
1179,1179,0,0a79,0,0,0000,0,0,fed90238,116ef3b3,001ffc50,fed90238,00000000,00000000,0
1180,1180,0,0a79,0,0,0000,0,0,fed90238,116ef3b3,001ffc50,fed90238,00000000,00000000,0
1181,1181,0,0a79,0,0,0000,0,0,fed90238,116ef3b3,001ffc50,fed90238,00000000,00000000,0
1182,1182,0,0a79,0,0,0000,0,0,fed90238,116ef3b3,001ffc50,fed90238,00000000,00000000,0
1183,1183,0,0a79,0,0,0000,0,0,fed90238,116ef3b3,001ffc50,fed90238,00000000,00000000,0
1184,1184,0,0a79,0,0,0000,0,0,fed90238,116ef3b3,001ffc50,fed90238,00000000,00000000,0
1185,1185,0,0a79,0,0,0000,0,0,fed90238,116ef3b3,001ffc50,fed90238,00000000,00000000,0
1186,1186,0,0a79,0,0,0000,0,0,fed90238,116ef3b3,001ffc50,01c7007b,00000000,00000000,0
1187,1187,0,0a79,0,0,0000,0,0,fed90238,116ef3b3,001ffc50,fd0c01a1,00000000,00000000,0
1188,1188,0,0a79,0,0,0000,0,0,fed90238,116ef3b3,001ffc50,fec9019e,00000000,00000000,0
1189,1189,0,0a79,0,0,0000,0,0,fed90238,116ef3b3,001ffc50,fd400064,00000000,00000000,0
1190,1190,0,0a79,0,0,0000,0,0,fed90238,116ef3b3,001ffc50,feb600e0,00000000,00000000,0
1191,1191,0,0a79,0,0,0000,0,0,fed90238,116ef3b3,001ffc50,fea90107,00000000,00000000,0
1192,1192,0,0a79,0,0,0000,0,0,fed90238,116ef3b3,001ffc50,fe9f010e,00000000,00000000,0
1193,1193,0,0a79,0,0,0000,0,0,fed90238,116ef3b3,001ffc50,fe72012f,00000000,00000000,0
1194,1194,0,0a79,0,0,0000,0,0,fed90238,116ef3b3,001ffc50,fe590144,00000000,00000000,0
1195,1195,0,0a82,0,0,0000,0,0,fe590144,116ef3b3,010a021f,fd6600fc,00000000,00000000,0
1196,1196,0,0a83,0,0,0000,0,0,fd6600fc,116ef3b3,010a021f,fd6600fc,00000000,00000000,0
1197,1197,0,0a83,0,0,0000,0,0,fd6600fc,116ef3b3,010a021f,fd6600fc,00000000,00000000,0
1198,1198,0,0a83,0,0,0000,0,0,fd6600fc,116ef3b3,010a021f,fd6600fc,00000000,00000000,0
1199,1199,0,0a83,0,0,0000,0,0,fd6600fc,116ef3b3,010a021f,fd6600fc,00000000,00000000,0
1200,1200,0,0a83,0,0,0000,0,0,fd6600fc,116ef3b3,010a021f,fd6600fc,00000000,00000000,0
1201,1201,0,0a83,0,0,0000,0,0,fd6600fc,116ef3b3,010a021f,fd6600fc,00000000,00000000,0
1202,1202,0,0a83,0,0,0000,0,0,fd6600fc,116ef3b3,010a021f,fd6600fc,00000000,00000000,0
1203,1203,0,0a83,0,0,0000,0,0,fd6600fc,116ef3b3,010a021f,fd6600fc,00000000,00000000,0
1204,1204,0,0a83,0,0,0000,0,0,fd6600fc,116ef3b3,010a021f,fd6600fc,00000000,00000000,0
1205,1205,0,0a83,0,0,0000,0,0,fd6600fc,116ef3b3,010a021f,fd6600fc,00000000,00000000,0
1206,1206,0,0a83,0,0,0000,0,0,fd6600fc,116ef3b3,010a021f,fe0a005c,00000000,00000000,0
1207,1207,0,0a83,0,0,0000,0,0,fd6600fc,116ef3b3,010a021f,012d00e5,00000000,00000000,0
1208,1208,0,0a83,0,0,0000,0,0,fd6600fc,116ef3b3,010a021f,ff6504b3,00000000,00000000,0
1209,1209,0,0a83,0,0,0000,0,0,fd6600fc,116ef3b3,010a021f,f3e300cd,00000000,00000000,0
1210,1210,0,0a83,0,0,0000,0,0,fd6600fc,116ef3b3,010a021f,15780a97,00000000,00000000,0
1211,1211,0,0a83,0,0,0000,0,0,fd6600fc,116ef3b3,010a021f,141cf75d,00000000,00000000,0
1212,1212,0,0a83,0,0,0000,0,0,fd6600fc,116ef3b3,010a021f,01fcf350,00000000,00000000,0
1213,1213,0,0a83,0,0,0000,0,0,fd6600fc,116ef3b3,010a021f,f6a4fbd9,00000000,00000000,0
1214,1214,0,0a83,0,0,0000,0,0,fd6600fc,116ef3b3,010a021f,fe06fdfd,00000000,00000000,0
1215,1215,0,0a8c,0,0,0000,0,0,fe06fdfd,116ef3b3,ff23ff5a,ff02002a,00000000,00000000,0
1216,1216,0,0a8d,0,0,0000,0,0,ff02002a,116ef3b3,ff23ff5a,ff02002a,00000000,00000000,0
1217,1217,0,0a8d,0,0,0000,0,0,ff02002a,116ef3b3,ff23ff5a,ff02002a,00000000,00000000,0
1218,1218,0,0a8d,0,0,0000,0,0,ff02002a,116ef3b3,ff23ff5a,ff02002a,00000000,00000000,0
1219,1219,0,0a8d,0,0,0000,0,0,ff02002a,116ef3b3,ff23ff5a,ff02002a,00000000,00000000,0
1220,1220,0,0a8d,0,0,0000,0,0,ff02002a,116ef3b3,ff23ff5a,ff02002a,00000000,00000000,0
1221,1221,0,0a8d,0,0,0000,0,0,ff02002a,116ef3b3,ff23ff5a,ff02002a,00000000,00000000,0
1222,1222,0,0a8d,0,0,0000,0,0,ff02002a,116ef3b3,ff23ff5a,ff02002a,00000000,00000000,0
1223,1223,0,0a8d,0,0,0000,0,0,ff02002a,116ef3b3,ff23ff5a,ff02002a,00000000,00000000,0
1224,1224,0,0a8d,0,0,0000,0,0,ff02002a,116ef3b3,ff23ff5a,ff02002a,00000000,00000000,0
1225,1225,0,0a8d,0,0,0000,0,0,ff02002a,116ef3b3,ff23ff5a,ff02002a,00000000,00000000,0
1226,1226,0,0a8d,0,0,0000,0,0,ff02002a,116ef3b3,ff23ff5a,fc14fcde,00000000,00000000,0
1227,1227,0,0a8d,0,0,0000,0,0,ff02002a,116ef3b3,ff23ff5a,fab803ab,00000000,00000000,0
1228,1228,0,0a8d,0,0,0000,0,0,ff02002a,116ef3b3,ff23ff5a,f11205eb,00000000,00000000,0
1229,1229,0,0a8d,0,0,0000,0,0,ff02002a,116ef3b3,ff23ff5a,0d6ef2ed,00000000,00000000,0
1230,1230,0,0a8d,0,0,0000,0,0,ff02002a,116ef3b3,ff23ff5a,0634faf8,00000000,00000000,0
1231,1231,0,0a8d,0,0,0000,0,0,ff02002a,116ef3b3,ff23ff5a,01f6fac9,00000000,00000000,0
1232,1232,0,0a8d,0,0,0000,0,0,ff02002a,116ef3b3,ff23ff5a,ff9effe0,00000000,00000000,0
1233,1233,0,0a8d,0,0,0000,0,0,ff02002a,116ef3b3,ff23ff5a,00b1fc86,00000000,00000000,0
1234,1234,0,0a8d,0,0,0000,0,0,ff02002a,116ef3b3,ff23ff5a,ff1bfd45,00000000,00000000,0
1235,1235,0,0a96,0,0,0000,0,0,ff1bfd45,116ef3b3,010cff1d,00f8fc75,00000000,00000000,0
1236,1236,0,0a97,0,0,0000,0,0,00f8fc75,116ef3b3,010cff1d,00f8fc75,00000000,00000000,0
1237,1237,0,0a97,0,0,0000,0,0,00f8fc75,116ef3b3,010cff1d,00f8fc75,00000000,00000000,0
1238,1238,0,0a97,0,0,0000,0,0,00f8fc75,116ef3b3,010cff1d,00f8fc75,00000000,00000000,0
1239,1239,0,0a97,0,0,0000,0,0,00f8fc75,116ef3b3,010cff1d,00f8fc75,00000000,00000000,0
1240,1240,0,0a97,0,0,0000,0,0,00f8fc75,116ef3b3,010cff1d,00f8fc75,00000000,00000000,0
1241,1241,0,0a97,0,0,0000,0,0,00f8fc75,116ef3b3,010cff1d,00f8fc75,00000000,00000000,0
1242,1242,0,0a97,0,0,0000,0,0,00f8fc75,116ef3b3,010cff1d,00f8fc75,00000000,00000000,0
1243,1243,0,0a97,0,0,0000,0,0,00f8fc75,116ef3b3,010cff1d,00f8fc75,00000000,00000000,0
1244,1244,0,0a97,0,0,0000,0,0,00f8fc75,116ef3b3,010cff1d,00f8fc75,00000000,00000000,0
1245,1245,0,0a97,0,0,0000,0,0,00f8fc75,116ef3b3,010cff1d,00f8fc75,00000000,00000000,0
1246,1246,0,0a97,0,0,0000,0,0,00f8fc75,116ef3b3,010cff1d,003efd15,00000000,00000000,0
1247,1247,0,0a97,0,0,0000,0,0,00f8fc75,116ef3b3,010cff1d,fffbfd15,00000000,00000000,0
1248,1248,0,0a97,0,0,0000,0,0,00f8fc75,116ef3b3,010cff1d,ffd8fd13,00000000,00000000,0
1249,1249,0,0a97,0,0,0000,0,0,00f8fc75,116ef3b3,010cff1d,ffb6fcc3,00000000,00000000,0
1250,1250,0,0a97,0,0,0000,0,0,00f8fc75,116ef3b3,010cff1d,ff6bfc7f,00000000,00000000,0
1251,1251,0,0a97,0,0,0000,0,0,00f8fc75,116ef3b3,010cff1d,0051fb09,00000000,00000000,0
1252,1252,0,0a97,0,0,0000,0,0,00f8fc75,116ef3b3,010cff1d,01ccfa8d,00000000,00000000,0
1253,1253,0,0a97,0,0,0000,0,0,00f8fc75,116ef3b3,010cff1d,007dfdbf,00000000,00000000,0
1254,1254,0,0a97,0,0,0000,0,0,00f8fc75,116ef3b3,010cff1d,fbb5fb47,00000000,00000000,0
1255,1255,0,0aa0,0,0,0000,0,0,fbb5fb47,116ef3b3,ffa00181,0d97e9aa,00000000,00000000,0
1256,1256,0,0aa1,0,0,0000,0,0,0d97e9aa,116ef3b3,ffa00181,0d97e9aa,00000000,00000000,0
1257,1257,0,0aa1,0,0,0000,0,0,0d97e9aa,116ef3b3,ffa00181,0d97e9aa,00000000,00000000,0
1258,1258,0,0aa1,0,0,0000,0,0,0d97e9aa,116ef3b3,ffa00181,0d97e9aa,00000000,00000000,0
1259,1259,0,0aa1,0,0,0000,0,0,0d97e9aa,116ef3b3,ffa00181,0d97e9aa,00000000,00000000,0
1260,1260,0,0aa1,0,0,0000,0,0,0d97e9aa,116ef3b3,ffa00181,0d97e9aa,00000000,00000000,0
1261,1261,0,0aa1,0,0,0000,0,0,0d97e9aa,116ef3b3,ffa00181,0d97e9aa,00000000,00000000,0
1262,1262,0,0aa1,0,0,0000,0,0,0d97e9aa,116ef3b3,ffa00181,0d97e9aa,00000000,00000000,0
1263,1263,0,0aa1,0,0,0000,0,0,0d97e9aa,116ef3b3,ffa00181,0d97e9aa,00000000,00000000,0
1264,1264,0,0aa1,0,0,0000,0,0,0d97e9aa,116ef3b3,ffa00181,0d97e9aa,00000000,00000000,0
1265,1265,0,0aa1,0,0,0000,0,0,0d97e9aa,116ef3b3,ffa00181,0d97e9aa,00000000,00000000,0
1266,1266,0,0aa1,0,0,0000,0,0,0d97e9aa,116ef3b3,ffa00181,ed8bf794,00000000,00000000,0
1267,1267,0,0aa1,0,0,0000,0,0,0d97e9aa,116ef3b3,ffa00181,eeae0cfa,00000000,00000000,0
1268,1268,0,0aa1,0,0,0000,0,0,0d97e9aa,116ef3b3,ffa00181,fc700e55,00000000,00000000,0
1269,1269,0,0aa1,0,0,0000,0,0,0d97e9aa,116ef3b3,ffa00181,033ffffa,00000000,00000000,0
1270,1270,0,0aa1,0,0,0000,0,0,0d97e9aa,116ef3b3,ffa00181,00c10144,00000000,00000000,0
1271,1271,0,0aa1,0,0,0000,0,0,0d97e9aa,116ef3b3,ffa00181,fcc500fd,00000000,00000000,0
1272,1272,0,0aa1,0,0,0000,0,0,0d97e9aa,116ef3b3,ffa00181,020d0209,00000000,00000000,0
1273,1273,0,0aa1,0,0,0000,0,0,0d97e9aa,116ef3b3,ffa00181,fd24fd3b,00000000,00000000,0
1274,1274,0,0aa1,0,0,0000,0,0,0d97e9aa,116ef3b3,ffa00181,00c9e393,00000000,00000000,0
1275,1275,0,0aaa,0,0,0000,0,0,00c9e393,116ef3b3,0035fdd9,013104ba,00000000,00000000,0
1276,1276,0,0aab,0,0,0000,0,0,013104ba,116ef3b3,0035fdd9,013104ba,00000000,00000000,0
1277,1277,0,0aab,0,0,0000,0,0,013104ba,116ef3b3,0035fdd9,013104ba,00000000,00000000,0
1278,1278,0,0aab,0,0,0000,0,0,013104ba,116ef3b3,0035fdd9,013104ba,00000000,00000000,0
1279,1279,0,0aab,0,0,0000,0,0,013104ba,116ef3b3,0035fdd9,013104ba,00000000,00000000,0
1280,1280,0,0aab,0,0,0000,0,0,013104ba,116ef3b3,0035fdd9,013104ba,00000000,00000000,0
1281,1281,0,0aab,0,0,0000,0,0,013104ba,116ef3b3,0035fdd9,013104ba,00000000,00000000,0
1282,1282,0,0aab,0,0,0000,0,0,013104ba,116ef3b3,0035fdd9,013104ba,00000000,00000000,0
1283,1283,0,0aab,0,0,0000,0,0,013104ba,116ef3b3,0035fdd9,013104ba,00000000,00000000,0
1284,1284,0,0aab,0,0,0000,0,0,013104ba,116ef3b3,0035fdd9,013104ba,00000000,00000000,0
1285,1285,0,0aab,0,0,0000,0,0,013104ba,116ef3b3,0035fdd9,013104ba,00000000,00000000,0
1286,1286,0,0aab,0,0,0000,0,0,013104ba,116ef3b3,0035fdd9,fe2604c4,00000000,00000000,0
1287,1287,0,0aab,0,0,0000,0,0,013104ba,116ef3b3,0035fdd9,01130523,00000000,00000000,0
1288,1288,0,0aab,0,0,0000,0,0,013104ba,116ef3b3,0035fdd9,fdeaff89,00000000,00000000,0
1289,1289,0,0aab,0,0,0000,0,0,013104ba,116ef3b3,0035fdd9,ff2701bd,00000000,00000000,0
1290,1290,0,0aab,0,0,0000,0,0,013104ba,116ef3b3,0035fdd9,fff9ff9b,00000000,00000000,0
1291,1291,0,0aab,0,0,0000,0,0,013104ba,116ef3b3,0035fdd9,ffcf01af,00000000,00000000,0
1292,1292,0,0aab,0,0,0000,0,0,013104ba,116ef3b3,0035fdd9,ff9b0164,00000000,00000000,0
1293,1293,0,0aab,0,0,0000,0,0,013104ba,116ef3b3,0035fdd9,ffa40144,00000000,00000000,0
1294,1294,0,0aab,0,0,0000,0,0,013104ba,116ef3b3,0035fdd9,ff8a0116,00000000,00000000,0
1295,1295,0,0ab4,0,0,0000,0,0,ff8a0116,116ef3b3,025701ba,ffa10106,00000000,00000000,0
1296,1296,0,0ab5,0,0,0000,0,0,ffa10106,116ef3b3,025701ba,ffa10106,00000000,00000000,0
1297,1297,0,0ab5,0,0,0000,0,0,ffa10106,116ef3b3,025701ba,ffa10106,00000000,00000000,0
1298,1298,0,0ab5,0,0,0000,0,0,ffa10106,116ef3b3,025701ba,ffa10106,00000000,00000000,0
1299,1299,0,0ab5,0,0,0000,0,0,ffa10106,116ef3b3,025701ba,ffa10106,00000000,00000000,0
1300,1300,0,0ab5,0,0,0000,0,0,ffa10106,116ef3b3,025701ba,ffa10106,00000000,00000000,0
1301,1301,0,0ab5,0,0,0000,0,0,ffa10106,116ef3b3,025701ba,ffa10106,00000000,00000000,0
1302,1302,0,0ab5,0,0,0000,0,0,ffa10106,116ef3b3,025701ba,ffa10106,00000000,00000000,0
1303,1303,0,0ab5,0,0,0000,0,0,ffa10106,116ef3b3,025701ba,ffa10106,00000000,00000000,0
1304,1304,0,0ab5,0,0,0000,0,0,ffa10106,116ef3b3,025701ba,ffa10106,00000000,00000000,0
1305,1305,0,0ab5,0,0,0000,0,0,ffa10106,116ef3b3,025701ba,ffa10106,00000000,00000000,0
1306,1306,0,0ab5,0,0,0000,0,0,ffa10106,116ef3b3,025701ba,ffdd0040,00000000,00000000,0
1307,1307,0,0ab5,0,0,0000,0,0,ffa10106,116ef3b3,025701ba,00ef019d,00000000,00000000,0
1308,1308,0,0ab5,0,0,0000,0,0,ffa10106,116ef3b3,025701ba,0105054f,00000000,00000000,0
1309,1309,0,0ab5,0,0,0000,0,0,ffa10106,116ef3b3,025701ba,fc8d037c,00000000,00000000,0
1310,1310,0,0ab5,0,0,0000,0,0,ffa10106,116ef3b3,025701ba,ff45f92b,00000000,00000000,0
1311,1311,0,0ab5,0,0,0000,0,0,ffa10106,116ef3b3,025701ba,03a4246d,00000000,00000000,0
1312,1312,0,0ab5,0,0,0000,0,0,ffa10106,116ef3b3,025701ba,18540e15,00000000,00000000,0
1313,1313,0,0ab5,0,0,0000,0,0,ffa10106,116ef3b3,025701ba,0e4bf461,00000000,00000000,0
1314,1314,0,0ab5,0,0,0000,0,0,ffa10106,116ef3b3,025701ba,fd99eff7,00000000,00000000,0
1315,1315,0,0abe,0,0,0000,0,0,fd99eff7,116ef3b3,fdcc00c7,000ffe07,00000000,00000000,0
1316,1316,0,0abf,0,0,0000,0,0,000ffe07,116ef3b3,fdcc00c7,000ffe07,00000000,00000000,0
1317,1317,0,0abf,0,0,0000,0,0,000ffe07,116ef3b3,fdcc00c7,000ffe07,00000000,00000000,0
1318,1318,0,0abf,0,0,0000,0,0,000ffe07,116ef3b3,fdcc00c7,000ffe07,00000000,00000000,0
1319,1319,0,0abf,0,0,0000,0,0,000ffe07,116ef3b3,fdcc00c7,000ffe07,00000000,00000000,0
1320,1320,0,0abf,0,0,0000,0,0,000ffe07,116ef3b3,fdcc00c7,000ffe07,00000000,00000000,0
1321,1321,0,0abf,0,0,0000,0,0,000ffe07,116ef3b3,fdcc00c7,000ffe07,00000000,00000000,0
1322,1322,0,0abf,0,0,0000,0,0,000ffe07,116ef3b3,fdcc00c7,000ffe07,00000000,00000000,0
1323,1323,0,0abf,0,0,0000,0,0,000ffe07,116ef3b3,fdcc00c7,000ffe07,00000000,00000000,0
1324,1324,0,0abf,0,0,0000,0,0,000ffe07,116ef3b3,fdcc00c7,000ffe07,00000000,00000000,0
1325,1325,0,0abf,0,0,0000,0,0,000ffe07,116ef3b3,fdcc00c7,000ffe07,00000000,00000000,0
1326,1326,0,0abf,0,0,0000,0,0,000ffe07,116ef3b3,fdcc00c7,fe98ff05,00000000,00000000,0
1327,1327,0,0abf,0,0,0000,0,0,000ffe07,116ef3b3,fdcc00c7,018ff9f2,00000000,00000000,0
1328,1328,0,0abf,0,0,0000,0,0,000ffe07,116ef3b3,fdcc00c7,f909fc22,00000000,00000000,0
1329,1329,0,0abf,0,0,0000,0,0,000ffe07,116ef3b3,fdcc00c7,f8c2f4b8,00000000,00000000,0
1330,1330,0,0abf,0,0,0000,0,0,000ffe07,116ef3b3,fdcc00c7,1d3e12f2,00000000,00000000,0
1331,1331,0,0abf,0,0,0000,0,0,000ffe07,116ef3b3,fdcc00c7,07610645,00000000,00000000,0
1332,1332,0,0abf,0,0,0000,0,0,000ffe07,116ef3b3,fdcc00c7,0525ffb9,00000000,00000000,0
1333,1333,0,0abf,0,0,0000,0,0,000ffe07,116ef3b3,fdcc00c7,fe10ff7c,00000000,00000000,0
1334,1334,0,0abf,0,0,0000,0,0,000ffe07,116ef3b3,fdcc00c7,048effa5,00000000,00000000,0
1335,1335,0,0ac8,0,0,0000,0,0,048effa5,116ef3b3,ffe9fdd9,0277fe30,00000000,00000000,0
1336,1336,0,0ac9,0,0,0000,0,0,0277fe30,116ef3b3,ffe9fdd9,0277fe30,00000000,00000000,0
1337,1337,0,0ac9,0,0,0000,0,0,0277fe30,116ef3b3,ffe9fdd9,0277fe30,00000000,00000000,0
1338,1338,0,0ac9,0,0,0000,0,0,0277fe30,116ef3b3,ffe9fdd9,0277fe30,00000000,00000000,0
1339,1339,0,0ac9,0,0,0000,0,0,0277fe30,116ef3b3,ffe9fdd9,0277fe30,00000000,00000000,0
1340,1340,0,0ac9,0,0,0000,0,0,0277fe30,116ef3b3,ffe9fdd9,0277fe30,00000000,00000000,0
1341,1341,0,0ac9,0,0,0000,0,0,0277fe30,116ef3b3,ffe9fdd9,0277fe30,00000000,00000000,0
1342,1342,0,0ac9,0,0,0000,0,0,0277fe30,116ef3b3,ffe9fdd9,0277fe30,00000000,00000000,0
1343,1343,0,0ac9,0,0,0000,0,0,0277fe30,116ef3b3,ffe9fdd9,0277fe30,00000000,00000000,0
1344,1344,0,0ac9,0,0,0000,0,0,0277fe30,116ef3b3,ffe9fdd9,0277fe30,00000000,00000000,0
1345,1345,0,0ac9,0,0,0000,0,0,0277fe30,116ef3b3,ffe9fdd9,0277fe30,00000000,00000000,0
1346,1346,0,0ac9,0,0,0000,0,0,0277fe30,116ef3b3,ffe9fdd9,046000b2,00000000,00000000,0
1347,1347,0,0ac9,0,0,0000,0,0,0277fe30,116ef3b3,ffe9fdd9,02baff8f,00000000,00000000,0
1348,1348,0,0ac9,0,0,0000,0,0,0277fe30,116ef3b3,ffe9fdd9,02bfff28,00000000,00000000,0
1349,1349,0,0ac9,0,0,0000,0,0,0277fe30,116ef3b3,ffe9fdd9,02c6fef4,00000000,00000000,0
1350,1350,0,0ac9,0,0,0000,0,0,0277fe30,116ef3b3,ffe9fdd9,033afea2,00000000,00000000,0
1351,1351,0,0ac9,0,0,0000,0,0,0277fe30,116ef3b3,ffe9fdd9,03a2fe49,00000000,00000000,0
1352,1352,0,0ac9,0,0,0000,0,0,0277fe30,116ef3b3,ffe9fdd9,05edff1a,00000000,00000000,0
1353,1353,0,0ac9,0,0,0000,0,0,0277fe30,116ef3b3,ffe9fdd9,05f9008a,00000000,00000000,0
1354,1354,0,0ac9,0,0,0000,0,0,0277fe30,116ef3b3,ffe9fdd9,004dfe9d,00000000,00000000,0
1355,1355,0,0ad2,0,0,0000,0,0,004dfe9d,116ef3b3,01f901a8,046ff6c8,00000000,00000000,0
1356,1356,0,0ad3,0,0,0000,0,0,046ff6c8,116ef3b3,01f901a8,046ff6c8,00000000,00000000,0
1357,1357,0,0ad3,0,0,0000,0,0,046ff6c8,116ef3b3,01f901a8,046ff6c8,00000000,00000000,0
1358,1358,0,0ad3,0,0,0000,0,0,046ff6c8,116ef3b3,01f901a8,046ff6c8,00000000,00000000,0
1359,1359,0,0ad3,0,0,0000,0,0,046ff6c8,116ef3b3,01f901a8,046ff6c8,00000000,00000000,0
1360,1360,0,0ad3,0,0,0000,0,0,046ff6c8,116ef3b3,01f901a8,046ff6c8,00000000,00000000,0
1361,1361,0,0ad3,0,0,0000,0,0,046ff6c8,116ef3b3,01f901a8,046ff6c8,00000000,00000000,0
1362,1362,0,0ad3,0,0,0000,0,0,046ff6c8,116ef3b3,01f901a8,046ff6c8,00000000,00000000,0
1363,1363,0,0ad3,0,0,0000,0,0,046ff6c8,116ef3b3,01f901a8,046ff6c8,00000000,00000000,0
1364,1364,0,0ad3,0,0,0000,0,0,046ff6c8,116ef3b3,01f901a8,046ff6c8,00000000,00000000,0
1365,1365,0,0ad3,0,0,0000,0,0,046ff6c8,116ef3b3,01f901a8,046ff6c8,00000000,00000000,0
1366,1366,0,0ad3,0,0,0000,0,0,046ff6c8,116ef3b3,01f901a8,21c20762,00000000,00000000,0
1367,1367,0,0ad3,0,0,0000,0,0,046ff6c8,116ef3b3,01f901a8,edd7db38,00000000,00000000,0
1368,1368,0,0ad3,0,0,0000,0,0,046ff6c8,116ef3b3,01f901a8,d3f7f57d,00000000,00000000,0
1369,1369,0,0ad3,0,0,0000,0,0,046ff6c8,116ef3b3,01f901a8,e7530dc8,00000000,00000000,0
1370,1370,0,0ad3,0,0,0000,0,0,046ff6c8,116ef3b3,01f901a8,061e0bc3,00000000,00000000,0
1371,1371,0,0ad3,0,0,0000,0,0,046ff6c8,116ef3b3,01f901a8,fe3a04f0,00000000,00000000,0
1372,1372,0,0ad3,0,0,0000,0,0,046ff6c8,116ef3b3,01f901a8,fd03fe38,00000000,00000000,0
1373,1373,0,0ad3,0,0,0000,0,0,046ff6c8,116ef3b3,01f901a8,003807ef,00000000,00000000,0
1374,1374,0,0ad3,0,0,0000,0,0,046ff6c8,116ef3b3,01f901a8,08c9fa47,00000000,00000000,0
1375,1375,0,0adc,0,0,0000,0,0,08c9fa47,116ef3b3,fe5dfff9,2f58f698,00000000,00000000,0
1376,1376,0,0add,0,0,0000,0,0,2f58f698,116ef3b3,fe5dfff9,2f58f698,00000000,00000000,0
1377,1377,0,0add,0,0,0000,0,0,2f58f698,116ef3b3,fe5dfff9,2f58f698,00000000,00000000,0
